Starting pre-training...
Pre-training Epoch 0:   0%|          | 0/367 [00:00<?, ?it/s]Pre-training Epoch 0:   0%|          | 1/367 [00:00<02:29,  2.44it/s]Pre-training Epoch 0:   5%|▍         | 18/367 [00:00<00:07, 45.64it/s]Pre-training Epoch 0:  10%|▉         | 36/367 [00:00<00:04, 81.38it/s]Pre-training Epoch 0:  15%|█▍        | 54/367 [00:00<00:02, 107.57it/s]Pre-training Epoch 0:  20%|█▉        | 72/367 [00:00<00:02, 127.71it/s]Pre-training Epoch 0:  25%|██▍       | 91/367 [00:00<00:01, 143.40it/s]Pre-training Epoch 0:  30%|██▉       | 109/367 [00:01<00:01, 152.88it/s]Pre-training Epoch 0:  35%|███▍      | 127/367 [00:01<00:01, 159.90it/s]recon_loss: 0.6796653270721436, dist_loss: 1.7857962846755981
recon_loss: 0.6765533089637756, dist_loss: 1.303330659866333
recon_loss: 0.04523447901010513, dist_loss: 1.2698829174041748
recon_loss: 0.04521864652633667, dist_loss: 0.8607288599014282
recon_loss: 0.04520304501056671, dist_loss: 0.8062876462936401
recon_loss: 0.04518776386976242, dist_loss: 0.978966474533081
recon_loss: 0.0451727993786335, dist_loss: 1.4076550006866455
recon_loss: 0.045157983899116516, dist_loss: 0.9300038814544678
recon_loss: 0.045143403112888336, dist_loss: 1.252942442893982
recon_loss: 0.04512915015220642, dist_loss: 0.8892115354537964
recon_loss: 0.045115113258361816, dist_loss: 1.450852870941162
recon_loss: 0.04510125145316124, dist_loss: 0.6551692485809326
recon_loss: 0.045087628066539764, dist_loss: 0.8428999185562134
recon_loss: 0.04507424682378769, dist_loss: 0.7303954362869263
recon_loss: 0.045061107724905014, dist_loss: 0.6253767609596252
recon_loss: 0.04504814371466637, dist_loss: 0.45628470182418823
recon_loss: 0.04503539204597473, dist_loss: 0.7191510796546936
recon_loss: 0.04502291977405548, dist_loss: 0.9558920860290527
recon_loss: 0.04501067474484444, dist_loss: 1.2845573425292969
recon_loss: 0.0449986606836319, dist_loss: 0.8730151653289795
recon_loss: 0.0449867770075798, dist_loss: 1.4701980352401733
recon_loss: 0.044975098222494125, dist_loss: 1.052164912223816
recon_loss: 0.044963594526052475, dist_loss: 1.6306670904159546
recon_loss: 0.04495217651128769, dist_loss: 1.1117713451385498
recon_loss: 0.044940829277038574, dist_loss: 0.9082134366035461
recon_loss: 0.044929713010787964, dist_loss: 1.4596366882324219
recon_loss: 0.04491870850324631, dist_loss: 0.9662874341011047
recon_loss: 0.044907912611961365, dist_loss: 1.205151081085205
recon_loss: 0.04489727318286896, dist_loss: 0.7291592359542847
recon_loss: 0.04488687589764595, dist_loss: 1.1388664245605469
recon_loss: 0.044876646250486374, dist_loss: 0.9580739736557007
recon_loss: 0.04486660286784172, dist_loss: 1.1787049770355225
recon_loss: 0.044856708496809006, dist_loss: 1.1135889291763306
recon_loss: 0.044847000390291214, dist_loss: 0.8039061427116394
recon_loss: 0.04483749717473984, dist_loss: 0.7510433793067932
recon_loss: 0.04482816159725189, dist_loss: 0.6806769967079163
recon_loss: 0.04481900855898857, dist_loss: 1.1841353178024292
recon_loss: 0.04481007158756256, dist_loss: 0.7686773538589478
recon_loss: 0.04480128362774849, dist_loss: 0.6583843231201172
recon_loss: 0.04479265585541725, dist_loss: 0.8525345921516418
recon_loss: 0.04478419944643974, dist_loss: 1.2474957704544067
recon_loss: 0.0447758324444294, dist_loss: 0.9097817540168762
recon_loss: 0.04476756229996681, dist_loss: 0.7446927428245544
recon_loss: 0.04475945234298706, dist_loss: 1.3384666442871094
recon_loss: 0.04475149139761925, dist_loss: 0.7221834659576416
recon_loss: 0.04474364593625069, dist_loss: 1.0713386535644531
recon_loss: 0.044735923409461975, dist_loss: 0.8258705139160156
recon_loss: 0.04472832381725311, dist_loss: 0.7345945835113525
recon_loss: 0.044720884412527084, dist_loss: 0.9925477504730225
recon_loss: 0.04471353814005852, dist_loss: 0.6784728765487671
recon_loss: 0.04470635578036308, dist_loss: 1.2142695188522339
recon_loss: 0.0446992926299572, dist_loss: 0.6575590372085571
recon_loss: 0.04469238221645355, dist_loss: 1.7028989791870117
recon_loss: 0.044685643166303635, dist_loss: 0.8904898166656494
recon_loss: 0.044679008424282074, dist_loss: 1.1528241634368896
recon_loss: 0.04467242583632469, dist_loss: 0.7934701442718506
recon_loss: 0.04466600343585014, dist_loss: 1.3568319082260132
recon_loss: 0.04465968906879425, dist_loss: 1.0794004201889038
recon_loss: 0.04465353116393089, dist_loss: 0.5372209548950195
recon_loss: 0.04464750736951828, dist_loss: 0.569710373878479
recon_loss: 0.04464160278439522, dist_loss: 0.85709547996521
recon_loss: 0.04463578760623932, dist_loss: 1.0609049797058105
recon_loss: 0.04463005065917969, dist_loss: 0.8828263282775879
recon_loss: 0.04462441802024841, dist_loss: 1.006007194519043
recon_loss: 0.044618844985961914, dist_loss: 0.8233911395072937
recon_loss: 0.044613417237997055, dist_loss: 0.723324716091156
recon_loss: 0.044608086347579956, dist_loss: 0.6158334612846375
recon_loss: 0.0446029007434845, dist_loss: 0.8958054780960083
recon_loss: 0.044597793370485306, dist_loss: 0.7608931064605713
recon_loss: 0.04459276795387268, dist_loss: 1.0402779579162598
recon_loss: 0.044587843120098114, dist_loss: 1.0045697689056396
recon_loss: 0.044583022594451904, dist_loss: 0.9579289555549622
recon_loss: 0.044578321278095245, dist_loss: 0.7603366374969482
recon_loss: 0.04457373544573784, dist_loss: 1.0147292613983154
recon_loss: 0.0445692241191864, dist_loss: 0.8650853633880615
recon_loss: 0.044564809650182724, dist_loss: 0.4346979558467865
recon_loss: 0.044560547918081284, dist_loss: 0.8663469552993774
recon_loss: 0.044556405395269394, dist_loss: 1.1902697086334229
recon_loss: 0.044552307575941086, dist_loss: 0.7694178819656372
recon_loss: 0.04454831779003143, dist_loss: 0.8888235092163086
recon_loss: 0.04454445838928223, dist_loss: 1.07053542137146
recon_loss: 0.044540684670209885, dist_loss: 1.14237642288208
recon_loss: 0.04453699290752411, dist_loss: 0.7743443846702576
recon_loss: 0.04453336447477341, dist_loss: 1.1279006004333496
recon_loss: 0.044529806822538376, dist_loss: 0.7993074655532837
recon_loss: 0.044526357203722, dist_loss: 1.466972827911377
recon_loss: 0.04452294483780861, dist_loss: 0.8289556503295898
recon_loss: 0.04451962187886238, dist_loss: 0.7664173245429993
recon_loss: 0.04451635479927063, dist_loss: 1.354034185409546
recon_loss: 0.044513072818517685, dist_loss: 0.4757954478263855
recon_loss: 0.044509850442409515, dist_loss: 0.722407877445221
recon_loss: 0.0445067435503006, dist_loss: 0.832111656665802
recon_loss: 0.04450368136167526, dist_loss: 0.7943680286407471
recon_loss: 0.0445006862282753, dist_loss: 1.0533137321472168
recon_loss: 0.0444977693259716, dist_loss: 1.0358147621154785
recon_loss: 0.04449491202831268, dist_loss: 0.7158353328704834
recon_loss: 0.044492121785879135, dist_loss: 0.790006160736084
recon_loss: 0.04448937252163887, dist_loss: 1.2750356197357178
recon_loss: 0.0444866381585598, dist_loss: 0.8702065944671631
recon_loss: 0.04448394477367401, dist_loss: 0.7742785215377808
recon_loss: 0.04448135197162628, dist_loss: 0.6915404796600342
recon_loss: 0.04447878152132034, dist_loss: 0.8668999671936035
recon_loss: 0.04447627440094948, dist_loss: 0.6542526483535767
recon_loss: 0.04447382315993309, dist_loss: 1.3482588529586792
recon_loss: 0.044471390545368195, dist_loss: 0.5022896528244019
recon_loss: 0.04446900635957718, dist_loss: 0.4922463297843933
recon_loss: 0.04446665942668915, dist_loss: 1.2196167707443237
recon_loss: 0.04446438327431679, dist_loss: 0.6183509230613708
recon_loss: 0.044462136924266815, dist_loss: 0.9925631284713745
recon_loss: 0.04445992410182953, dist_loss: 0.8327000141143799
recon_loss: 0.04445778951048851, dist_loss: 0.6728252172470093
recon_loss: 0.04445571452379227, dist_loss: 0.7532869577407837
recon_loss: 0.04445367678999901, dist_loss: 1.1137521266937256
recon_loss: 0.04445172846317291, dist_loss: 0.7244279980659485
recon_loss: 0.0444498173892498, dist_loss: 0.7255902290344238
recon_loss: 0.04444795474410057, dist_loss: 0.8967146277427673
recon_loss: 0.04444611072540283, dist_loss: 0.7642939686775208
recon_loss: 0.04444433003664017, dist_loss: 0.5049781799316406
recon_loss: 0.04444258287549019, dist_loss: 0.7769473791122437
Pre-training Epoch 1:  41%|████      | 149/367 [00:00<00:01, 189.05it/s]Pre-training Epoch 1:  46%|████▌     | 168/367 [00:00<00:01, 182.82it/s]Pre-training Epoch 1:  51%|█████     | 187/367 [00:01<00:01, 177.55it/s]Pre-training Epoch 1:  56%|█████▌    | 205/367 [00:01<00:00, 177.10it/s]Pre-training Epoch 1:  61%|██████    | 223/367 [00:01<00:00, 176.41it/s]Pre-training Epoch 1:  66%|██████▌   | 241/367 [00:01<00:00, 173.72it/s]Pre-training Epoch 1:  71%|███████   | 259/367 [00:01<00:00, 169.12it/s]recon_loss: 0.0444408543407917, dist_loss: 0.6344701051712036
recon_loss: 0.044439155608415604, dist_loss: 0.9611498713493347
recon_loss: 0.044437509030103683, dist_loss: 0.821064829826355
recon_loss: 0.04443591833114624, dist_loss: 0.9854353070259094
recon_loss: 0.0444343276321888, dist_loss: 0.8070796728134155
recon_loss: 0.04443276673555374, dist_loss: 0.8483837842941284
recon_loss: 0.04443121328949928, dist_loss: 0.6751216650009155
recon_loss: 0.04442974552512169, dist_loss: 0.939146876335144
recon_loss: 0.04442828148603439, dist_loss: 0.8439158201217651
recon_loss: 0.04442685842514038, dist_loss: 1.2361583709716797
recon_loss: 0.04442542791366577, dist_loss: 1.1516791582107544
recon_loss: 0.04442402347922325, dist_loss: 0.5572042465209961
recon_loss: 0.04442267119884491, dist_loss: 0.816220760345459
recon_loss: 0.04442136734724045, dist_loss: 0.779538631439209
recon_loss: 0.04442005604505539, dist_loss: 0.5829070806503296
recon_loss: 0.044418808072805405, dist_loss: 0.6198968291282654
recon_loss: 0.044417575001716614, dist_loss: 0.8624663352966309
recon_loss: 0.044416360557079315, dist_loss: 0.5818513035774231
recon_loss: 0.04441515728831291, dist_loss: 1.148912787437439
recon_loss: 0.04441399499773979, dist_loss: 1.2216187715530396
recon_loss: 0.04441284015774727, dist_loss: 0.8308920860290527
recon_loss: 0.04441170021891594, dist_loss: 0.5038046836853027
recon_loss: 0.04441060870885849, dist_loss: 0.8940039873123169
recon_loss: 0.04440952092409134, dist_loss: 1.4055900573730469
recon_loss: 0.04440843313932419, dist_loss: 1.0797607898712158
recon_loss: 0.04440736770629883, dist_loss: 1.7530007362365723
recon_loss: 0.044406380504369736, dist_loss: 0.4018239974975586
recon_loss: 0.044405411928892136, dist_loss: 0.5775763392448425
recon_loss: 0.044404469430446625, dist_loss: 1.1360359191894531
recon_loss: 0.0444035530090332, dist_loss: 1.107588529586792
recon_loss: 0.0444025881588459, dist_loss: 0.9188156127929688
recon_loss: 0.04440166801214218, dist_loss: 0.5337681770324707
recon_loss: 0.04440079256892204, dist_loss: 0.9095343351364136
recon_loss: 0.0443999245762825, dist_loss: 0.9090916514396667
recon_loss: 0.04439907148480415, dist_loss: 0.9478244781494141
recon_loss: 0.044398244470357895, dist_loss: 0.6503276824951172
recon_loss: 0.04439740628004074, dist_loss: 0.8700496554374695
recon_loss: 0.04439658671617508, dist_loss: 0.6458376049995422
recon_loss: 0.04439576715230942, dist_loss: 0.6482838988304138
recon_loss: 0.044394928961992264, dist_loss: 1.2954658269882202
recon_loss: 0.044394101947546005, dist_loss: 0.9203352928161621
recon_loss: 0.04439328983426094, dist_loss: 1.0199310779571533
recon_loss: 0.04439250007271767, dist_loss: 1.2130751609802246
recon_loss: 0.0443916954100132, dist_loss: 0.49623554944992065
recon_loss: 0.044390883296728134, dist_loss: 0.9869517087936401
recon_loss: 0.04439007118344307, dist_loss: 0.6376664638519287
recon_loss: 0.0443892627954483, dist_loss: 0.729000449180603
recon_loss: 0.04438849911093712, dist_loss: 1.000146746635437
recon_loss: 0.04438774287700653, dist_loss: 0.9333935976028442
recon_loss: 0.04438702389597893, dist_loss: 1.361429214477539
recon_loss: 0.04438633844256401, dist_loss: 0.7030253410339355
recon_loss: 0.04438566416501999, dist_loss: 0.8379750847816467
recon_loss: 0.04438498616218567, dist_loss: 0.8226602077484131
recon_loss: 0.04438433051109314, dist_loss: 0.670859694480896
recon_loss: 0.04438367858529091, dist_loss: 0.7861517667770386
recon_loss: 0.04438301548361778, dist_loss: 0.7417598366737366
recon_loss: 0.04438235983252525, dist_loss: 1.048020362854004
recon_loss: 0.04438171163201332, dist_loss: 0.3372120261192322
recon_loss: 0.044381048530340195, dist_loss: 1.1739163398742676
recon_loss: 0.044380370527505875, dist_loss: 1.56944739818573
recon_loss: 0.04437972605228424, dist_loss: 0.4595594108104706
recon_loss: 0.044379085302352905, dist_loss: 1.0834972858428955
recon_loss: 0.04437848553061485, dist_loss: 1.0970686674118042
recon_loss: 0.04437793418765068, dist_loss: 0.7932002544403076
recon_loss: 0.04437738284468651, dist_loss: 0.6737326383590698
recon_loss: 0.04437682032585144, dist_loss: 0.43173474073410034
recon_loss: 0.04437624290585518, dist_loss: 0.7441102266311646
recon_loss: 0.04437565803527832, dist_loss: 0.9832521677017212
recon_loss: 0.04437508434057236, dist_loss: 1.2058992385864258
recon_loss: 0.044374510645866394, dist_loss: 0.640510082244873
recon_loss: 0.044373948127031326, dist_loss: 0.9000220894813538
recon_loss: 0.044373396784067154, dist_loss: 0.9321027994155884
recon_loss: 0.044372860342264175, dist_loss: 0.8881891369819641
recon_loss: 0.04437236115336418, dist_loss: 0.9371082186698914
recon_loss: 0.044371843338012695, dist_loss: 0.8956153988838196
recon_loss: 0.04437132179737091, dist_loss: 0.6154079437255859
recon_loss: 0.04437075927853584, dist_loss: 0.8391817212104797
recon_loss: 0.044370200484991074, dist_loss: 0.4885807931423187
recon_loss: 0.0443696491420269, dist_loss: 1.1427439451217651
recon_loss: 0.044369105249643326, dist_loss: 0.4028407633304596
recon_loss: 0.04436855763196945, dist_loss: 0.9419950842857361
recon_loss: 0.044368013739585876, dist_loss: 1.0063252449035645
recon_loss: 0.04436752572655678, dist_loss: 0.3844088315963745
recon_loss: 0.04436705261468887, dist_loss: 0.6734800934791565
recon_loss: 0.04436656832695007, dist_loss: 0.7226512432098389
recon_loss: 0.04436606913805008, dist_loss: 0.5400387048721313
recon_loss: 0.0443655401468277, dist_loss: 1.0592701435089111
recon_loss: 0.04436502605676651, dist_loss: 0.8202776312828064
recon_loss: 0.04436454176902771, dist_loss: 0.5339291095733643
recon_loss: 0.04436403140425682, dist_loss: 0.617235004901886
recon_loss: 0.04436351731419563, dist_loss: 0.8154425024986267
recon_loss: 0.04436299577355385, dist_loss: 1.1022275686264038
recon_loss: 0.04436253011226654, dist_loss: 0.726168155670166
recon_loss: 0.044362057000398636, dist_loss: 1.0142996311187744
recon_loss: 0.04436158388853073, dist_loss: 0.43500494956970215
recon_loss: 0.04436107724905014, dist_loss: 0.663445234298706
recon_loss: 0.04436057060956955, dist_loss: 0.6185564994812012
recon_loss: 0.04436005279421806, dist_loss: 0.37045717239379883
recon_loss: 0.04435952380299568, dist_loss: 0.8156012296676636
recon_loss: 0.0443589985370636, dist_loss: 0.8728708624839783
recon_loss: 0.04435848444700241, dist_loss: 0.5516353249549866
recon_loss: 0.04435798525810242, dist_loss: 1.3204611539840698
recon_loss: 0.04435747489333153, dist_loss: 0.6028966903686523
recon_loss: 0.04435694217681885, dist_loss: 0.9124281406402588
recon_loss: 0.044356439262628555, dist_loss: 0.6967660188674927
recon_loss: 0.04435594007372856, dist_loss: 0.6038016080856323
recon_loss: 0.04435543715953827, dist_loss: 1.0157965421676636
recon_loss: 0.0443548820912838, dist_loss: 0.5861249566078186
recon_loss: 0.04435430467128754, dist_loss: 0.990447461605072
recon_loss: 0.044353749603033066, dist_loss: 0.8330920934677124
recon_loss: 0.04435319826006889, dist_loss: 1.0643401145935059
recon_loss: 0.04435265436768532, dist_loss: 0.6212171316146851
recon_loss: 0.044352106750011444, dist_loss: 1.0136321783065796
recon_loss: 0.04435155168175697, dist_loss: 0.5344103574752808
recon_loss: 0.0443510003387928, dist_loss: 1.539395809173584
recon_loss: 0.04435047134757042, dist_loss: 0.611517071723938
recon_loss: 0.04434993490576744, dist_loss: 0.6545497179031372
recon_loss: 0.04434937611222267, dist_loss: 0.8309539556503296
recon_loss: 0.04434883967041969, dist_loss: 0.6280559301376343
recon_loss: 0.044348280876874924, dist_loss: 1.146914005279541
recon_loss: 0.04434775933623314, dist_loss: 0.4641210734844208
recon_loss: 0.04434722661972046, dist_loss: 0.8033460378646851
recon_loss: 0.04434672370553017, dist_loss: 0.8158323168754578
recon_loss: 0.044346198439598083, dist_loss: 0.5001218914985657
recon_loss: 0.044345661997795105, dist_loss: 0.5395146012306213
recon_loss: 0.04434512183070183, dist_loss: 0.46828627586364746
recon_loss: 0.04434456676244736, dist_loss: 0.5709303617477417
recon_loss: 0.04434400796890259, dist_loss: 0.8668248653411865
recon_loss: 0.04434343799948692, dist_loss: 0.7945362329483032
recon_loss: 0.04434286057949066, dist_loss: 0.8707435131072998
Pre-training Epoch 1:  75%|███████▌  | 276/367 [00:01<00:00, 167.83it/s]Pre-training Epoch 1:  80%|███████▉  | 293/367 [00:01<00:00, 167.41it/s]Pre-training Epoch 1:  84%|████████▍ | 310/367 [00:01<00:00, 166.96it/s]Pre-training Epoch 1:  89%|████████▉ | 327/367 [00:01<00:00, 166.65it/s]Pre-training Epoch 1:  94%|█████████▎| 344/367 [00:01<00:00, 162.50it/s]Pre-training Epoch 1:  98%|█████████▊| 361/367 [00:02<00:00, 160.15it/s]Pre-training Epoch 1: 100%|██████████| 367/367 [00:02<00:00, 170.79it/s]
recon_loss: 0.04434232413768768, dist_loss: 0.37245237827301025
recon_loss: 0.04434176906943321, dist_loss: 0.6804155707359314
recon_loss: 0.044341202825307846, dist_loss: 0.44562679529190063
recon_loss: 0.044340625405311584, dist_loss: 1.0648679733276367
recon_loss: 0.04434005543589592, dist_loss: 1.0693511962890625
recon_loss: 0.04433946684002876, dist_loss: 0.7642554044723511
recon_loss: 0.044338881969451904, dist_loss: 0.8876973390579224
recon_loss: 0.04433828219771385, dist_loss: 0.5395139455795288
recon_loss: 0.0443376824259758, dist_loss: 1.0710715055465698
recon_loss: 0.04433706775307655, dist_loss: 0.7263438105583191
recon_loss: 0.04433645308017731, dist_loss: 0.6052761077880859
recon_loss: 0.04433584213256836, dist_loss: 0.6886699795722961
recon_loss: 0.04433521255850792, dist_loss: 1.0453778505325317
recon_loss: 0.04433456063270569, dist_loss: 0.7703167200088501
recon_loss: 0.04433389753103256, dist_loss: 1.1108267307281494
recon_loss: 0.04433325305581093, dist_loss: 0.6038729548454285
recon_loss: 0.0443325974047184, dist_loss: 0.49760958552360535
recon_loss: 0.04433196783065796, dist_loss: 0.5304702520370483
recon_loss: 0.044331301003694534, dist_loss: 1.2493820190429688
recon_loss: 0.044330645352602005, dist_loss: 0.2592600882053375
recon_loss: 0.044329963624477386, dist_loss: 0.45456576347351074
recon_loss: 0.04432929307222366, dist_loss: 0.48882541060447693
recon_loss: 0.04432862251996994, dist_loss: 0.7685402631759644
recon_loss: 0.04432796314358711, dist_loss: 1.152472972869873
recon_loss: 0.044327281415462494, dist_loss: 0.6590350866317749
recon_loss: 0.04432661831378937, dist_loss: 0.7296019792556763
recon_loss: 0.04432595521211624, dist_loss: 0.9667233824729919
recon_loss: 0.044325295835733414, dist_loss: 0.32055598497390747
recon_loss: 0.04432464763522148, dist_loss: 0.9705349206924438
recon_loss: 0.04432402178645134, dist_loss: 0.47404369711875916
recon_loss: 0.0443233996629715, dist_loss: 1.2183794975280762
recon_loss: 0.044322773814201355, dist_loss: 0.7316349744796753
recon_loss: 0.044322144240140915, dist_loss: 0.6910437941551208
recon_loss: 0.044321537017822266, dist_loss: 0.6367665529251099
recon_loss: 0.04432091861963272, dist_loss: 0.6678873300552368
recon_loss: 0.04432030767202377, dist_loss: 1.734034538269043
recon_loss: 0.04431973770260811, dist_loss: 1.2636399269104004
recon_loss: 0.04431919381022453, dist_loss: 0.7553215622901917
recon_loss: 0.04431861639022827, dist_loss: 1.0799500942230225
